V5,V2
-0.18,0.12
-0.195,0.11
-0.175,0.12
-0.17,0.105
-0.185,0.08
-0.185,0.085
-0.2,0.075
-0.2,0.075
-0.195,0.075
-0.19,0.075
-0.2,0.07
-0.205,0.06
-0.23,0.045
-0.215,0.055
-0.205,0.08
-0.2,0.065
-0.2,0.06
-0.2,0.055
-0.22,0.05
-0.225,0.055
-0.215,0.07
-0.205,0.07
-0.215,0.07
-0.215,0.05
-0.235,0.06
-0.235,0.07
-0.215,0.08
-0.215,0.08
-0.21,0.085
-0.23,0.075
-0.22,0.075
-0.225,0.085
-0.225,0.1
-0.21,0.105
-0.225,0.105
-0.225,0.1
-0.25,0.1
-0.245,0.115
-0.235,0.11
-0.235,0.11
-0.235,0.095
-0.25,0.095
-0.26,0.08
-0.25,0.085
-0.215,0.08
-0.21,0.07
-0.215,0.06
-0.23,0.025
-0.245,0.015
-0.225,0.015
-0.22,0.01
-0.205,-0.005
-0.21,-0.03
-0.225,-0.05
-0.23,-0.06
-0.23,-0.06
-0.225,-0.065
-0.225,-0.08
-0.24,-0.08
-0.235,-0.09
-0.245,-0.085
-0.24,-0.075
-0.245,-0.055
-0.245,-0.055
-0.255,-0.08
-0.28,-0.09
-0.3,-0.1
-0.305,-0.095
-0.305,-0.085
-0.29,-0.095
-0.275,-0.1
-0.29,-0.115
-0.3,-0.125
-0.295,-0.105
-0.305,-0.11
-0.3,-0.105
-0.295,-0.11
-0.305,-0.13
-0.325,-0.14
-0.315,-0.125
-0.315,-0.105
-0.31,-0.125
-0.315,-0.14
-0.315,-0.135
-0.33,-0.13
-0.325,-0.135
-0.31,-0.13
-0.31,-0.13
-0.31,-0.15
-0.325,-0.14
-0.335,-0.155
-0.33,-0.145
-0.33,-0.135
-0.315,-0.13
-0.315,-0.135
-0.325,-0.145
-0.33,-0.145
-0.33,-0.145
-0.315,-0.14
-0.325,-0.14
-0.315,-0.145
-0.33,-0.155
-0.335,-0.16
-0.33,-0.14
-0.33,-0.135
-0.325,-0.14
-0.31,-0.145
-0.325,-0.155
-0.33,-0.145
-0.33,-0.15
-0.32,-0.13
-0.31,-0.13
-0.31,-0.15
-0.33,-0.15
-0.325,-0.165
-0.325,-0.155
-0.315,-0.125
-0.315,-0.135
-0.315,-0.135
-0.315,-0.155
-0.325,-0.145
-0.32,-0.145
-0.305,-0.125
-0.31,-0.13
-0.295,-0.135
-0.3,-0.145
-0.305,-0.15
-0.3,-0.14
-0.29,-0.115
-0.28,-0.115
-0.29,-0.11
-0.275,-0.095
-0.295,-0.06
-0.28,0.06
-0.255,0.33
-0.21,0.725
-0.175,0.92
-0.115,0.76
0.035,0.465
0.385,0.325
0.785,0.27
0.91,0.25
0.69,0.175
0.36,0.08
0.16,-0.02
0.125,-0.135
0.155,-0.3
0.17,-0.505
0.175,-0.735
0.175,-0.95
0.175,-1.185
0.175,-1.385
0.195,-1.56
0.195,-1.72
0.195,-1.865
0.175,-2.02
0.175,-2.185
0.19,-2.38
0.205,-2.5
0.22,-2.62
0.21,-2.71
0.19,-2.8
0.15,-2.895
0.125,-2.975
0.095,-3.04
0.04,-3.09
0.0,-3.125
-0.06,-3.17
-0.13,-3.205
-0.175,-3.22
-0.245,-3.215
-0.335,-3.23
-0.405,-3.235
-0.44,-3.25
-0.43,-3.24
-0.39,-3.215
-0.36,-3.175
-0.33,-3.125
-0.32,-3.05
-0.35,-2.975
-0.36,-2.86
-0.375,-2.715
-0.37,-2.58
-0.38,-2.425
-0.375,-2.24
-0.37,-2.03
-0.385,-1.79
-0.37,-1.555
-0.35,-1.31
-0.33,-1.09
-0.335,-0.875
-0.36,-0.69
-0.37,-0.49
-0.39,-0.285
-0.385,-0.115
-0.37,0.055
-0.375,0.21
-0.395,0.345
-0.41,0.48
-0.395,0.58
-0.385,0.665
-0.375,0.72
-0.385,0.765
-0.395,0.795
-0.395,0.83
-0.39,0.885
-0.395,0.93
-0.385,0.96
-0.38,0.985
-0.4,1.005
-0.405,1.035
-0.4,1.08
-0.39,1.12
-0.385,1.145
-0.395,1.165
-0.39,1.195
-0.42,1.23
-0.385,1.28
-0.395,1.315
-0.385,1.34
-0.39,1.375
-0.39,1.39
-0.405,1.43
-0.395,1.475
-0.39,1.525
-0.375,1.565
-0.375,1.59
-0.385,1.615
-0.405,1.67
-0.385,1.705
-0.39,1.74
-0.385,1.78
-0.375,1.81
-0.375,1.83
-0.38,1.855
-0.375,1.9
-0.365,1.935
-0.36,1.965
-0.35,1.985
-0.345,1.985
-0.355,2.01
-0.335,2.03
-0.345,2.055
-0.325,2.07
-0.33,2.06
-0.33,2.045
-0.32,2.045
-0.31,2.045
-0.295,2.04
-0.28,2.01
-0.275,1.99
-0.265,1.95
-0.265,1.9
-0.265,1.87
-0.24,1.835
-0.225,1.78
-0.215,1.735
-0.21,1.65
-0.21,1.61
-0.2,1.555
-0.2,1.5
-0.175,1.435
-0.17,1.365
-0.17,1.295
-0.175,1.23
-0.165,1.175
-0.16,1.12
-0.155,1.055
-0.15,0.975
-0.165,0.91
-0.165,0.865
-0.165,0.805
-0.17,0.755
-0.165,0.7
-0.165,0.64
-0.18,0.59
-0.195,0.55
-0.18,0.5
-0.185,0.48
-0.185,0.435
-0.195,0.39
-0.195,0.35
-0.2,0.315
-0.195,0.29
-0.185,0.275
-0.18,0.25
-0.195,0.22
-0.2,0.19
-0.205,0.165
-0.22,0.16
-0.21,0.15
-0.21,0.13
-0.21,0.11
-0.21,0.09
-0.22,0.075
-0.225,0.075
-0.215,0.07
-0.205,0.065
-0.21,0.04
-0.22,0.03
-0.225,0.03
-0.225,0.035
-0.22,0.03
-0.21,0.02
-0.22,0.02
-0.225,0.015
-0.23,0.005
-0.23,0.005
-0.225,0.02
-0.23,0.005
-0.215,0.005
-0.215,-0.015
-0.23,-0.01
-0.23,-0.005
-0.235,-0.005
-0.215,0.01
-0.225,-0.005
-0.235,-0.01
-0.245,-0.025
-0.235,0.0
-0.235,0.005
-0.23,0.005
-0.22,0.0
-0.22,-0.005
-0.23,-0.005
-0.225,0.0
-0.23,0.005
-0.22,0.015
-0.22,0.005
-0.23,0.015
-0.25,-0.005
-0.25,0.005
-0.235,0.02
-0.235,0.015
-0.245,0.005
-0.245,0.0
-0.25,-0.005
-0.25,0.005
-0.235,0.025
-0.235,0.015
-0.25,0.005
-0.255,-0.005
-0.26,-0.005
-0.26,-0.015
-0.255,0.0
-0.25,-0.005
-0.25,-0.015
-0.265,-0.03
-0.27,-0.025
-0.265,-0.02
-0.255,-0.02
-0.245,-0.025
-0.24,-0.025
-0.25,-0.055
-0.265,-0.05
-0.27,-0.045
-0.25,-0.04
-0.255,-0.055
-0.255,-0.055
-0.26,-0.065
-0.275,-0.07
-0.29,-0.07
-0.28,-0.06
-0.265,-0.065
-0.27,-0.08
-0.26,-0.095
-0.265,-0.095
-0.275,-0.085
-0.27,-0.075
-0.27,-0.09
-0.26,-0.095
-0.275,-0.105
-0.285,-0.115
-0.275,-0.11
-0.275,-0.1
-0.26,-0.095
-0.265,-0.095
-0.285,-0.115
-0.295,-0.095
-0.295,-0.09
-0.275,-0.07
-0.295,-0.075
-0.29,-0.075
-0.31,-0.075
-0.32,-0.08
-0.305,-0.07
-0.29,-0.055
-0.275,-0.06
-0.265,-0.06
-0.27,-0.075
-0.29,-0.08
-0.29,-0.075
-0.28,-0.06
-0.255,-0.065
-0.255,-0.085
-0.245,-0.115
-0.26,-0.12
-0.26,-0.115
-0.245,-0.115
-0.24,-0.13
-0.235,-0.13
-0.23,-0.155
-0.245,-0.165
-0.24,-0.18
-0.24,-0.165
-0.24,-0.18
-0.245,-0.19
-0.26,-0.21
-0.255,-0.21
-0.25,-0.2
-0.215,-0.205
-0.2,-0.2
-0.205,-0.195
-0.22,-0.195
-0.245,-0.185
-0.25,-0.175
-0.245,-0.165
-0.24,-0.175
-0.245,-0.19
-0.275,-0.2
-0.275,-0.2
-0.28,-0.195
-0.285,-0.18
-0.29,-0.185
-0.29,-0.18
-0.295,-0.19
-0.305,-0.195
-0.275,-0.17
-0.26,-0.175
-0.26,-0.17
-0.25,-0.175
-0.26,-0.185
-0.265,-0.18
-0.27,-0.155
-0.275,-0.145
-0.255,-0.115
-0.25,-0.085
-0.24,-0.015
-0.225,0.235
-0.205,0.62
-0.155,0.885
-0.105,0.795
-0.005,0.56
0.21,0.375
0.57,0.32
0.85,0.275
0.85,0.255
0.575,0.225
0.315,0.195
0.2,0.16
0.19,0.11
0.23,0.045
0.245,-0.06
0.275,-0.205
0.275,-0.38
0.31,-0.585
0.3,-0.815
0.305,-1.02
0.345,-1.22
0.365,-1.44
0.385,-1.675
0.38,-1.875
0.39,-2.035
0.37,-2.145
0.405,-2.265
0.445,-2.36
0.45,-2.46
0.435,-2.56
0.44,-2.68
0.46,-2.785
0.485,-2.885
0.47,-2.985
0.43,-3.04
0.355,-3.085
0.28,-3.13
0.225,-3.155
0.19,-3.175
0.125,-3.2
0.025,-3.215
-0.075,-3.245
-0.14,-3.26
-0.155,-3.245
-0.165,-3.235
-0.155,-3.23
-0.18,-3.225
-0.205,-3.215
-0.235,-3.175
-0.27,-3.125
-0.28,-3.03
-0.295,-2.935
-0.325,-2.825
-0.355,-2.7
-0.39,-2.55
-0.39,-2.375
-0.385,-2.19
-0.36,-1.985
-0.375,-1.765
-0.375,-1.545
-0.38,-1.32
-0.385,-1.095
-0.375,-0.875
-0.375,-0.665
-0.375,-0.46
-0.39,-0.285
-0.39,-0.125
-0.4,0.035
-0.385,0.19
-0.38,0.315
-0.395,0.45
-0.385,0.54
-0.39,0.635
-0.385,0.7
-0.375,0.76
-0.365,0.82
-0.36,0.845
-0.37,0.88
-0.37,0.91
-0.39,0.955
-0.365,0.995
-0.35,1.03
-0.345,1.055
-0.345,1.075
-0.36,1.105
-0.36,1.145
-0.365,1.19
-0.345,1.21
-0.355,1.245
-0.355,1.26
-0.355,1.295
-0.345,1.325
-0.34,1.37
-0.325,1.405
-0.33,1.44
-0.33,1.445
-0.34,1.48
-0.345,1.53
-0.33,1.57
-0.315,1.595
-0.315,1.635
-0.32,1.65
-0.33,1.7
-0.335,1.735
-0.34,1.775
-0.345,1.815
-0.34,1.84
-0.34,1.855
-0.335,1.895
-0.32,1.925
-0.33,1.955
-0.31,1.975
-0.315,2.0
-0.335,2.01
-0.345,2.025
-0.33,2.05
-0.295,2.07
-0.26,2.065
-0.235,2.06
-0.23,2.08
-0.225,2.05
-0.23,2.055
-0.21,2.04
-0.2,2.01
-0.17,1.985
-0.16,1.95
-0.165,1.915
-0.155,1.865
-0.16,1.83
-0.135,1.78
-0.115,1.72
-0.1,1.655
-0.085,1.595
-0.075,1.535
-0.07,1.47
-0.08,1.395
-0.09,1.345
-0.11,1.25
-0.125,1.185
-0.105,1.12
-0.085,1.07
-0.07,1.0
-0.05,0.94
-0.055,0.86
-0.09,0.8
-0.085,0.755
-0.09,0.71
-0.085,0.645
-0.08,0.595
-0.07,0.54
-0.07,0.49
-0.08,0.455
-0.08,0.43
-0.08,0.39
-0.095,0.345
-0.105,0.305
-0.135,0.28
-0.125,0.245
-0.13,0.225
-0.12,0.21
-0.125,0.19
-0.14,0.155
-0.15,0.145
-0.15,0.13
-0.14,0.12
-0.14,0.11
-0.135,0.09
-0.13,0.07
-0.15,0.065
-0.15,0.06
-0.14,0.06
-0.135,0.045
-0.14,0.05
-0.16,0.025
-0.175,0.01
-0.165,0.005
-0.155,0.015
-0.135,0.005
-0.12,0.0
-0.125,-0.02
-0.135,-0.01
-0.13,-0.005
-0.135,-0.005
-0.135,-0.01
-0.145,-0.015
-0.155,-0.02
-0.17,-0.03
-0.16,-0.025
-0.16,-0.015
-0.17,-0.025
-0.155,-0.03
-0.155,-0.03
-0.17,-0.035
-0.17,-0.02
-0.17,-0.02
-0.165,-0.02
-0.165,-0.015
-0.165,-0.025
-0.175,-0.03
-0.18,-0.015
-0.16,-0.015
-0.155,-0.015
-0.15,-0.005
-0.16,-0.02
-0.185,-0.02
-0.175,-0.015
-0.17,-0.005
-0.16,-0.01
-0.16,-0.01
-0.175,-0.025
-0.19,-0.015
-0.185,-0.015
-0.17,0.01
-0.18,0.0
-0.175,-0.01
-0.18,-0.025
-0.205,-0.03
-0.2,-0.025
-0.19,-0.015
-0.175,-0.005
-0.17,-0.015
-0.18,-0.035
-0.19,-0.04
-0.2,-0.04
-0.18,-0.03
-0.19,-0.03
-0.195,-0.045
-0.2,-0.05
-0.21,-0.065
-0.215,-0.055
-0.205,-0.045
-0.2,-0.06
-0.21,-0.07
-0.205,-0.075
-0.215,-0.075
-0.205,-0.065
-0.205,-0.07
-0.21,-0.065
-0.205,-0.08
-0.22,-0.095
-0.215,-0.1
-0.215,-0.09
-0.215,-0.08
-0.215,-0.08
-0.21,-0.1
-0.215,-0.105
-0.23,-0.1
-0.23,-0.115
-0.21,-0.095
-0.2,-0.105
-0.21,-0.11
-0.215,-0.125
-0.24,-0.13
-0.235,-0.115
-0.225,-0.11
-0.21,-0.105
-0.22,-0.115
-0.225,-0.12
-0.23,-0.13
-0.23,-0.13
-0.225,-0.12
-0.215,-0.12
-0.225,-0.12
-0.23,-0.13
-0.25,-0.145
-0.235,-0.125
-0.23,-0.125
-0.23,-0.13
-0.22,-0.135
-0.23,-0.14
-0.235,-0.13
-0.245,-0.135
-0.23,-0.115
-0.23,-0.12
-0.24,-0.125
-0.235,-0.135
-0.245,-0.14
-0.245,-0.125
-0.235,-0.11
-0.235,-0.12
-0.24,-0.115
-0.24,-0.115
-0.25,-0.115
-0.225,-0.09
-0.22,-0.085
-0.215,-0.08
-0.205,-0.095
-0.23,-0.08
-0.235,-0.08
-0.24,-0.085
-0.235,-0.09
-0.225,-0.09
-0.225,-0.11
-0.22,-0.13
-0.215,-0.125
-0.21,-0.125
-0.2,-0.115
-0.175,-0.12
-0.175,-0.125
-0.185,-0.145
-0.2,-0.16
-0.185,-0.135
-0.18,-0.14
-0.19,-0.14
-0.19,-0.165
-0.18,-0.155
-0.175,-0.1
-0.175,0.045
-0.135,0.35
-0.09,0.735
-0.05,0.89
0.01,0.74
0.135,0.495
0.445,0.365
0.805,0.325
0.95,0.28
0.795,0.235
0.52,0.17
0.315,0.115
0.22,0.04
0.235,-0.065
0.235,-0.205
0.235,-0.37
0.235,-0.555
0.235,-0.76
0.24,-0.965
0.255,-1.14
0.27,-1.315
0.27,-1.47
0.265,-1.62
0.24,-1.765
0.245,-1.935
0.255,-2.085
0.275,-2.275
0.285,-2.425
0.265,-2.56
0.26,-2.66
0.25,-2.735
0.245,-2.795
0.22,-2.89
0.185,-2.945
0.16,-3.005
0.11,-3.045
0.075,-3.07
0.05,-3.095
0.01,-3.125
-0.06,-3.135
-0.16,-3.155
-0.25,-3.165
-0.32,-3.17
-0.345,-3.15
-0.33,-3.15
-0.32,-3.15
-0.305,-3.12
-0.31,-3.075
-0.295,-3.015
-0.3,-2.915
-0.32,-2.795
-0.33,-2.675
-0.345,-2.525
-0.37,-2.365
-0.365,-2.165
-0.345,-1.945
-0.31,-1.735
-0.275,-1.515
-0.265,-1.285
-0.28,-1.065
-0.295,-0.845
-0.31,-0.645
-0.32,-0.43
-0.35,-0.255
-0.365,-0.095
-0.37,0.06
-0.365,0.21
-0.365,0.37
-0.36,0.495
-0.37,0.57
-0.37,0.635
-0.38,0.685
-0.39,0.735
-0.37,0.785
-0.35,0.815
-0.36,0.85
-0.355,0.86
-0.37,0.895
-0.365,0.925
-0.365,0.96
-0.345,0.98
-0.345,1.01
-0.36,1.025
-0.365,1.045
-0.365,1.075
-0.355,1.095
-0.35,1.135
-0.35,1.14
-0.35,1.17
-0.365,1.195
-0.36,1.225
-0.34,1.26
-0.35,1.285
-0.34,1.315
-0.345,1.33
-0.355,1.36
-0.355,1.39
-0.345,1.43
-0.345,1.465
-0.35,1.5
-0.35,1.51
-0.35,1.53
-0.35,1.59
-0.34,1.615
-0.345,1.655
-0.33,1.675
-0.345,1.69
-0.355,1.72
-0.335,1.76
-0.31,1.795
-0.305,1.815
-0.305,1.835
-0.31,1.845
-0.315,1.865
-0.295,1.895
-0.295,1.905
-0.28,1.915
-0.27,1.915
-0.27,1.91
-0.275,1.905
-0.27,1.905
-0.25,1.895
-0.225,1.87
-0.205,1.84
-0.21,1.8
-0.215,1.76
-0.215,1.74
-0.2,1.695
-0.175,1.645
-0.165,1.6
-0.175,1.52
-0.19,1.475
-0.17,1.415
-0.16,1.37
-0.14,1.31
-0.14,1.23
-0.145,1.155
-0.16,1.095
-0.15,1.04
-0.145,0.99
-0.13,0.925
-0.135,0.865
-0.14,0.81
-0.155,0.745
-0.15,0.7
-0.14,0.65
-0.14,0.61
-0.145,0.56
-0.15,0.505
-0.17,0.46
-0.17,0.425
-0.165,0.415
-0.155,0.375
-0.17,0.34
-0.175,0.295
-0.19,0.275
-0.19,0.255
-0.175,0.245
-0.175,0.21
-0.17,0.19
-0.19,0.16
-0.205,0.14
-0.21,0.135
-0.21,0.13
-0.2,0.12
-0.2,0.115
-0.205,0.095
-0.21,0.075
-0.215,0.06
-0.21,0.075
-0.21,0.07
-0.205,0.06
-0.21,0.05
-0.235,0.035
-0.22,0.045
-0.225,0.055
-0.215,0.05
-0.22,0.05
-0.225,0.03
-0.225,0.04
-0.225,0.035
-0.225,0.05
-0.215,0.055
-0.205,0.04
-0.225,0.035
-0.225,0.035
-0.225,0.06
-0.215,0.05
-0.205,0.05
-0.21,0.05
-0.215,0.035
-0.225,0.05
-0.23,0.055
-0.215,0.065
-0.205,0.055
-0.205,0.06
-0.225,0.045
-0.235,0.055
-0.235,0.065
-0.215,0.075
-0.22,0.065
-0.22,0.07
-0.235,0.055
-0.24,0.05
-0.245,0.06
-0.235,0.08
-0.235,0.055
-0.23,0.055
-0.245,0.05
-0.26,0.03
-0.265,0.04
-0.245,0.055
-0.235,0.06
-0.24,0.05
-0.25,0.03
-0.26,0.02
-0.255,0.035
-0.25,0.04
-0.24,0.015
-0.265,0.02
-0.27,0.0
-0.275,-0.005
-0.27,0.0
-0.25,0.005
-0.25,-0.005
-0.255,-0.02
-0.265,-0.02
-0.28,-0.03
-0.275,-0.01
-0.27,0.0
-0.265,-0.02
-0.275,-0.03
-0.275,-0.045
-0.28,-0.045
-0.285,-0.04
-0.27,-0.035
-0.275,-0.035
-0.275,-0.04
-0.285,-0.055
-0.285,-0.05
-0.29,-0.05
-0.285,-0.045
-0.27,-0.05
-0.28,-0.05
-0.29,-0.065
-0.295,-0.07
-0.295,-0.06
-0.3,-0.055
-0.295,-0.065
-0.285,-0.07
-0.28,-0.085
-0.29,-0.09
-0.29,-0.065
-0.285,-0.065
-0.285,-0.075
-0.3,-0.08
-0.31,-0.085
-0.31,-0.095
-0.3,-0.085
-0.3,-0.07
-0.285,-0.07
-0.295,-0.08
-0.3,-0.095
-0.3,-0.095
-0.305,-0.09
-0.29,-0.08
-0.285,-0.085
-0.285,-0.08
-0.29,-0.08
-0.3,-0.095
-0.3,-0.1
-0.295,-0.085
-0.29,-0.09
-0.3,-0.08
-0.3,-0.095
-0.305,-0.095
-0.295,-0.08
-0.29,-0.08
-0.28,-0.09
-0.285,-0.09
-0.3,-0.1
-0.31,-0.09
-0.3,-0.095
-0.29,-0.085
-0.29,-0.085
-0.285,-0.09
-0.28,-0.11
-0.29,-0.105
-0.295,-0.095
-0.285,-0.09
-0.27,-0.095
-0.285,-0.09
-0.28,-0.11
-0.295,-0.1
-0.28,-0.095
-0.285,-0.09
-0.265,-0.075
-0.265,-0.07
-0.27,-0.075
-0.275,-0.06
-0.27,0.0
-0.245,0.15
-0.235,0.43
-0.21,0.805
-0.185,0.985
-0.155,0.87
-0.08,0.615
0.125,0.43
0.465,0.345
0.76,0.3
0.75,0.235
0.465,0.155
0.23,0.09
0.145,-0.015
0.17,-0.15
0.165,-0.305
0.155,-0.49
0.14,-0.705
0.15,-0.915
0.15,-1.095
0.145,-1.275
0.155,-1.43
0.15,-1.6
0.13,-1.74
0.11,-1.895
0.11,-2.065
0.115,-2.265
0.105,-2.465
0.1,-2.615
0.085,-2.73
0.07,-2.81
0.055,-2.895
0.025,-2.98
-0.005,-3.045
-0.075,-3.08
-0.135,-3.12
-0.195,-3.13
-0.235,-3.135
-0.28,-3.15
-0.345,-3.16
-0.44,-3.165
-0.515,-3.175
-0.555,-3.165
-0.54,-3.15
-0.505,-3.14
-0.45,-3.13
-0.415,-3.115
-0.395,-3.075
-0.38,-3.005
-0.37,-2.89
-0.36,-2.78
-0.365,-2.635
-0.39,-2.48
-0.385,-2.28
-0.39,-2.05
-0.365,-1.805
-0.335,-1.565
-0.29,-1.295
-0.285,-1.06
-0.305,-0.855
-0.32,-0.64
-0.325,-0.435
-0.33,-0.245
-0.345,-0.065
-0.365,0.09
-0.395,0.255
-0.385,0.41
-0.385,0.515
-0.395,0.61
-0.38,0.66
-0.395,0.705
-0.415,0.74
-0.405,0.795
-0.4,0.845
-0.4,0.865
-0.395,0.895
-0.405,0.915
-0.405,0.935
-0.42,0.975
-0.405,0.995
-0.395,1.025
-0.38,1.04
-0.395,1.05
-0.405,1.075
-0.4,1.095
-0.395,1.13
-0.39,1.155
-0.41,1.175
-0.42,1.185
-0.43,1.215
-0.42,1.25
-0.415,1.28
-0.41,1.305
-0.415,1.325
-0.4,1.34
-0.41,1.375
-0.405,1.4
-0.39,1.43
-0.38,1.45
-0.385,1.49
-0.395,1.495
-0.405,1.525
-0.405,1.565
-0.4,1.6
-0.395,1.635
-0.385,1.665
-0.38,1.675
-0.395,1.705
-0.39,1.735
-0.37,1.775
-0.35,1.79
-0.34,1.825
-0.34,1.83
-0.34,1.84
-0.33,1.875
-0.32,1.89
-0.305,1.885
-0.295,1.89
-0.295,1.885
-0.3,1.88
-0.285,1.88
-0.25,1.865
-0.225,1.855
-0.215,1.815
-0.225,1.775
-0.225,1.735
-0.205,1.695
-0.195,1.66
-0.19,1.61
-0.18,1.535
-0.17,1.47
-0.18,1.405
-0.16,1.345
-0.14,1.295
-0.155,1.22
-0.135,1.14
-0.15,1.065
-0.145,0.995
-0.15,0.935
-0.13,0.88
-0.12,0.82
-0.125,0.755
-0.12,0.7
-0.145,0.64
-0.145,0.59
-0.145,0.56
-0.145,0.505
-0.155,0.465
-0.16,0.42
-0.185,0.38
-0.185,0.345
-0.18,0.33
-0.18,0.32
-0.185,0.28
-0.2,0.25
-0.205,0.225
-0.205,0.22
-0.19,0.215
-0.19,0.195
-0.195,0.185
-0.205,0.14
-0.22,0.135
-0.22,0.16
-0.22,0.15
-0.22,0.145
-0.225,0.14
-0.24,0.13
-0.25,0.115
-0.23,0.125
-0.23,0.125
-0.225,0.13
-0.225,0.125
-0.225,0.11
-0.235,0.11
-0.24,0.13
-0.24,0.135
-0.24,0.12
-0.23,0.12
-0.235,0.11
-0.24,0.1
-0.235,0.11
-0.235,0.12
-0.235,0.11
-0.245,0.105
-0.26,0.11
-0.27,0.1
-0.275,0.115
-0.255,0.12
-0.24,0.12
-0.235,0.12
-0.245,0.1
-0.255,0.1
-0.255,0.11
-0.245,0.125
-0.24,0.125
-0.255,0.11
-0.255,0.095
-0.27,0.095
-0.265,0.095
-0.27,0.1
-0.25,0.1
-0.26,0.09
-0.285,0.07
-0.28,0.07
-0.285,0.075
-0.265,0.08
-0.265,0.09
-0.265,0.07
-0.27,0.05
-0.285,0.06
-0.27,0.06
-0.285,0.06
-0.275,0.065
-0.275,0.06
-0.285,0.035
-0.285,0.035
-0.275,0.03
-0.255,0.045
-0.27,0.035
-0.275,0.025
-0.28,0.025
-0.305,0.01
-0.285,0.02
-0.295,0.02
-0.295,0.01
-0.315,0.005
-0.32,-0.01
-0.32,-0.01
-0.31,-0.01
-0.295,0.01
-0.28,0.01
-0.3,-0.015
-0.31,-0.03
-0.31,-0.03
-0.315,-0.03
-0.305,-0.02
-0.31,-0.015
-0.305,-0.025
-0.315,-0.035
-0.325,-0.04
-0.32,-0.03
-0.305,-0.03
-0.305,-0.04
-0.31,-0.04
-0.325,-0.055
-0.33,-0.065
-0.315,-0.055
-0.315,-0.06
-0.295,-0.05
-0.3,-0.06
-0.32,-0.07
-0.34,-0.065
-0.345,-0.06
-0.34,-0.05
-0.315,-0.055
-0.3,-0.07
-0.3,-0.075
-0.31,-0.075
-0.315,-0.07
-0.315,-0.055
-0.315,-0.06
-0.33,-0.07
-0.325,-0.075
-0.325,-0.075
-0.315,-0.08
-0.305,-0.07
-0.295,-0.075
-0.305,-0.065
-0.32,-0.08
-0.34,-0.085
-0.325,-0.075
-0.32,-0.075
-0.295,-0.075
-0.295,-0.08
-0.305,-0.1
-0.315,-0.085
-0.32,-0.095
-0.33,-0.075
-0.32,-0.075
-0.34,-0.09
-0.34,-0.09
-0.34,-0.1
-0.33,-0.08
-0.305,-0.07
-0.305,-0.075
-0.3,-0.075
-0.285,-0.095
-0.305,-0.09
-0.31,-0.095
-0.295,-0.08
-0.29,-0.09
-0.295,-0.09
-0.31,-0.08
-0.33,-0.095
-0.325,-0.085
-0.33,-0.07
-0.32,-0.075
-0.305,-0.07
-0.295,-0.09
-0.3,-0.085
-0.285,-0.075
-0.275,-0.055
-0.26,-0.06
-0.255,-0.03
-0.26,0.015
-0.26,0.14
-0.24,0.445
-0.195,0.835
-0.14,0.98
-0.055,0.815
0.1,0.56
0.41,0.42
0.785,0.36
0.935,0.32
0.745,0.26
0.43,0.185
0.215,0.1
0.15,-0.015
0.15,-0.15
0.165,-0.28
0.16,-0.47
0.155,-0.695
0.145,-0.935
0.165,-1.16
0.18,-1.36
0.175,-1.53
0.19,-1.685
0.165,-1.845
0.135,-2.02
0.115,-2.215
0.125,-2.42
0.125,-2.57
0.13,-2.69
0.095,-2.79
0.045,-2.88
0.0,-2.965
-0.04,-3.035
-0.08,-3.045
-0.13,-3.085
-0.205,-3.11
-0.295,-3.135
-0.37,-3.14
-0.455,-3.145
-0.52,-3.14
-0.59,-3.135
-0.635,-3.155
-0.65,-3.14
-0.635,-3.135
-0.59,-3.11
-0.555,-3.06
-0.54,-3.005
-0.53,-2.915
-0.55,-2.8
-0.55,-2.65
-0.53,-2.46
-0.49,-2.255
-0.43,-2.035
-0.405,-1.8
-0.355,-1.565
-0.34,-1.295
-0.325,-1.065
-0.305,-0.83
-0.315,-0.615
-0.32,-0.415
-0.34,-0.23
-0.37,-0.07
-0.37,0.095
-0.365,0.275
-0.345,0.42
-0.34,0.525
-0.335,0.59
-0.34,0.665
-0.335,0.705
-0.315,0.77
-0.305,0.8
-0.3,0.855
-0.3,0.885
-0.305,0.915
-0.31,0.94
-0.31,0.97
-0.31,0.99
-0.32,1.005
-0.335,1.015
-0.355,1.04
-0.375,1.075
-0.39,1.1
-0.39,1.11
-0.375,1.13
-0.375,1.13
-0.355,1.15
-0.35,1.19
-0.35,1.22
-0.355,1.235
-0.355,1.26
-0.36,1.265
-0.38,1.295
-0.385,1.32
-0.375,1.355
-0.375,1.375
-0.39,1.395
-0.405,1.415
-0.415,1.425
-0.41,1.485
-0.395,1.53
-0.38,1.535
-0.39,1.55
-0.41,1.585
-0.41,1.62
-0.37,1.645
-0.33,1.69
-0.315,1.705
-0.32,1.72
-0.33,1.735
-0.345,1.755
-0.33,1.78
-0.32,1.805
-0.29,1.81
-0.285,1.82
-0.275,1.805
-0.28,1.805
-0.265,1.795
-0.255,1.785
-0.225,1.775
-0.215,1.73
-0.185,1.705
-0.2,1.65
-0.18,1.63
-0.185,1.585
-0.17,1.52
-0.165,1.45
-0.145,1.395
-0.13,1.315
-0.105,1.265
-0.09,1.205
-0.075,1.14
-0.08,1.06
-0.09,0.995
-0.095,0.92
-0.09,0.86
-0.08,0.805
-0.09,0.745
-0.09,0.675
-0.1,0.62
-0.115,0.565
-0.11,0.51
-0.11,0.485
