noise1,noise2
0.81,-0.165
0.8,-0.185
0.795,-0.19
0.79,-0.185
0.785,-0.18
0.78,-0.18
0.77,-0.185
0.76,-0.19
0.755,-0.18
0.755,-0.175
0.765,-0.19
0.765,-0.19
0.76,-0.19
0.76,-0.175
0.74,-0.15
0.735,-0.155
0.74,-0.175
0.725,-0.175
0.72,-0.18
0.725,-0.18
0.725,-0.185
0.71,-0.175
0.695,-0.17
0.695,-0.15
0.69,-0.16
0.685,-0.165
0.68,-0.16
0.68,-0.16
0.685,-0.165
0.68,-0.165
0.68,-0.165
0.66,-0.17
0.645,-0.175
0.655,-0.165
0.665,-0.17
0.665,-0.17
0.655,-0.16
0.655,-0.165
0.645,-0.175
0.625,-0.18
0.615,-0.175
0.615,-0.17
0.62,-0.165
0.625,-0.165
0.615,-0.18
0.605,-0.19
0.61,-0.185
0.605,-0.185
0.59,-0.18
0.57,-0.17
0.585,-0.185
0.58,-0.18
0.57,-0.17
0.57,-0.175
0.57,-0.175
0.565,-0.165
0.565,-0.165
0.54,-0.17
0.53,-0.17
0.54,-0.155
0.545,-0.155
0.545,-0.16
0.535,-0.145
0.53,-0.125
0.525,-0.13
0.525,-0.145
0.52,-0.15
0.5,-0.15
0.49,-0.145
0.48,-0.145
0.465,-0.145
0.455,-0.15
0.46,-0.145
0.455,-0.125
0.45,-0.125
0.455,-0.135
0.45,-0.15
0.45,-0.14
0.455,-0.125
0.45,-0.125
0.44,-0.12
0.435,-0.12
0.445,-0.14
0.44,-0.14
0.43,-0.13
0.415,-0.12
0.405,-0.13
0.4,-0.135
0.405,-0.135
0.39,-0.13
0.375,-0.115
0.365,-0.11
0.365,-0.105
0.37,-0.13
0.37,-0.12
0.35,-0.11
0.35,-0.11
0.35,-0.115
0.345,-0.11
0.345,-0.115
0.315,-0.12
0.295,-0.11
0.305,-0.1
0.3,-0.1
0.29,-0.105
0.29,-0.085
0.285,-0.085
0.275,-0.09
0.265,-0.09
0.265,-0.08
0.265,-0.08
0.26,-0.085
0.265,-0.065
0.255,-0.06
0.235,-0.06
0.225,-0.06
0.215,-0.065
0.215,-0.065
0.225,-0.055
0.225,-0.065
0.21,-0.07
0.195,-0.08
0.19,-0.075
0.185,-0.07
0.18,-0.07
0.165,-0.07
0.16,-0.065
0.165,-0.07
0.16,-0.07
0.15,-0.065
0.135,-0.065
0.12,-0.05
0.12,-0.05
0.125,-0.045
0.12,-0.035
0.11,-0.04
0.105,-0.045
0.1,-0.04
0.1,-0.04
0.1,-0.04
0.1,-0.04
0.09,-0.03
0.07,-0.03
0.06,-0.03
0.06,-0.04
0.04,-0.03
0.03,-0.03
0.025,-0.04
0.015,-0.035
0.015,-0.03
0.02,-0.025
0.005,-0.025
0.005,-0.02
0.005,-0.025
-0.01,-0.025
-0.015,-0.015
-0.02,-0.015
-0.035,-0.025
-0.035,-0.025
-0.035,-0.025
-0.04,-0.02
-0.04,-0.02
-0.06,-0.025
-0.07,-0.025
-0.07,-0.025
-0.085,-0.02
-0.1,-0.01
-0.11,-0.005
-0.12,-0.02
-0.125,-0.025
-0.125,-0.015
-0.13,0.005
-0.135,0.0
-0.14,-0.015
-0.155,-0.01
-0.165,0.005
-0.175,0.01
-0.185,-0.005
-0.185,-0.015
-0.185,-0.02
-0.195,-0.01
-0.2,-0.005
-0.21,0.005
-0.22,0.015
-0.22,0.02
-0.23,0.035
-0.24,0.04
-0.24,0.04
-0.245,0.04
-0.25,0.03
-0.24,0.02
-0.24,0.02
-0.25,0.02
-0.27,0.03
-0.29,0.035
-0.305,0.04
-0.32,0.035
-0.335,0.04
-0.34,0.045
-0.345,0.055
-0.345,0.05
-0.35,0.06
-0.36,0.055
-0.37,0.05
-0.385,0.055
-0.385,0.06
-0.38,0.05
-0.395,0.06
-0.4,0.07
-0.405,0.075
-0.415,0.065
-0.425,0.06
-0.435,0.065
-0.425,0.065
-0.435,0.065
-0.445,0.065
-0.455,0.055
-0.465,0.055
-0.485,0.065
-0.495,0.075
-0.5,0.075
-0.51,0.075
-0.515,0.08
-0.52,0.085
-0.535,0.085
-0.54,0.085
-0.53,0.1
-0.535,0.1
-0.55,0.105
-0.57,0.11
-0.585,0.105
-0.585,0.1
-0.58,0.105
-0.595,0.095
-0.6,0.105
-0.6,0.12
-0.6,0.12
-0.62,0.115
-0.625,0.115
-0.625,0.12
-0.64,0.12
-0.65,0.115
-0.67,0.105
-0.68,0.11
-0.69,0.12
-0.695,0.125
-0.695,0.125
-0.69,0.12
-0.69,0.115
-0.71,0.125
-0.705,0.125
-0.71,0.125
-0.725,0.13
-0.725,0.125
-0.73,0.115
-0.735,0.11
-0.745,0.115
-0.755,0.12
-0.76,0.12
-0.765,0.13
-0.78,0.12
-0.785,0.11
-0.785,0.115
-0.785,0.12
-0.79,0.12
-0.79,0.11
-0.81,0.125
-0.82,0.14
-0.825,0.15
-0.825,0.12
-0.835,0.12
-0.855,0.13
-0.845,0.13
-0.885,0.13
-0.89,0.135
-0.9,0.15
-0.885,0.135
-0.88,0.135
-0.88,0.15
-0.885,0.15
-0.905,0.135
-0.93,0.12
-0.94,0.12
-0.945,0.135
-0.945,0.145
-0.95,0.15
-0.95,0.14
-0.96,0.135
-0.99,0.14
-0.995,0.16
-1.01,0.16
-1.025,0.16
-1.015,0.18
-1.01,0.175
-1.005,0.165
-1.005,0.165
-1.01,0.165
-1.015,0.165
-1.02,0.16
-1.02,0.15
-1.04,0.155
-1.055,0.175
-1.07,0.175
-1.075,0.18
-1.08,0.185
-1.075,0.185
-1.085,0.19
-1.1,0.19
-1.1,0.19
-1.095,0.19
-1.09,0.185
-1.11,0.195
-1.11,0.195
-1.12,0.2
-1.135,0.21
-1.14,0.21
-1.14,0.205
-1.13,0.2
-1.135,0.215
-1.15,0.22
-1.16,0.215
-1.165,0.22
-1.18,0.21
-1.18,0.2
-1.17,0.205
-1.19,0.205
-1.195,0.21
-1.195,0.225
-1.195,0.22
-1.2,0.215
-1.205,0.225
-1.21,0.225
-1.215,0.235
-1.23,0.24
-1.24,0.23
-1.24,0.23
-1.24,0.23
-1.24,0.215
-1.235,0.225
-1.24,0.235
-1.25,0.24
-1.26,0.25
-1.27,0.245
-1.275,0.235
-1.28,0.235
-1.285,0.235
-1.285,0.245
-1.285,0.24
-1.285,0.24
-1.3,0.24
-1.315,0.255
-1.315,0.255
-1.31,0.255
-1.305,0.26
-1.305,0.255
-1.315,0.265
-1.32,0.27
-1.33,0.255
-1.34,0.255
-1.345,0.255
-1.335,0.265
-1.35,0.265
-1.355,0.26
-1.36,0.255
-1.37,0.265
-1.365,0.27
-1.355,0.265
-1.355,0.275
-1.36,0.275
-1.37,0.27
-1.36,0.26
-1.36,0.27
-1.37,0.29
-1.39,0.305
-1.395,0.27
-1.4,0.26
-1.41,0.27
-1.41,0.275
-1.405,0.275
-1.405,0.275
-1.405,0.27
-1.415,0.295
-1.42,0.29
-1.42,0.28
-1.435,0.28
-1.435,0.29
-1.425,0.305
-1.45,0.305
-1.445,0.305
-1.435,0.31
-1.445,0.295
-1.44,0.29
-1.435,0.29
-1.445,0.31
-1.455,0.3
-1.465,0.295
-1.46,0.305
-1.465,0.29
-1.465,0.29
-1.46,0.3
-1.465,0.3
-1.47,0.3
-1.475,0.295
-1.475,0.295
-1.49,0.3
-1.5,0.3
-1.49,0.305
-1.48,0.32
-1.485,0.325
-1.495,0.315
-1.485,0.315
-1.485,0.31
-1.49,0.315
-1.49,0.33
-1.5,0.33
-1.51,0.315
-1.51,0.32
-1.515,0.3
-1.505,0.315
-1.5,0.335
-1.5,0.335
-1.505,0.335
-1.51,0.335
-1.51,0.315
-1.51,0.325
-1.515,0.34
-1.515,0.335
-1.53,0.335
-1.535,0.345
-1.53,0.34
-1.54,0.335
-1.545,0.33
-1.54,0.33
-1.55,0.33
-1.55,0.34
-1.54,0.35
-1.54,0.35
-1.54,0.34
-1.545,0.34
-1.545,0.37
-1.555,0.365
-1.55,0.355
-1.545,0.355
-1.575,0.355
-1.58,0.35
-1.565,0.34
-1.565,0.355
-1.56,0.36
-1.555,0.355
-1.565,0.365
-1.57,0.365
-1.56,0.36
-1.56,0.36
-1.575,0.35
-1.585,0.355
-1.58,0.365
-1.575,0.365
-1.57,0.365
-1.565,0.375
-1.56,0.375
-1.565,0.37
-1.585,0.375
-1.585,0.37
-1.58,0.37
-1.585,0.38
-1.59,0.37
-1.59,0.375
-1.58,0.375
-1.57,0.385
-1.57,0.39
-1.565,0.395
-1.575,0.39
-1.58,0.38
-1.585,0.375
-1.585,0.375
-1.585,0.385
-1.59,0.39
-1.59,0.395
-1.595,0.39
-1.595,0.39
-1.59,0.39
-1.6,0.38
-1.58,0.37
-1.585,0.375
-1.6,0.39
-1.59,0.405
-1.585,0.395
-1.59,0.385
-1.59,0.385
-1.595,0.385
-1.59,0.38
-1.595,0.39
-1.61,0.39
-1.62,0.395
-1.63,0.39
-1.63,0.375
-1.635,0.39
-1.645,0.41
-1.635,0.41
-1.63,0.405
-1.625,0.405
-1.635,0.425
-1.635,0.43
-1.64,0.435
-1.65,0.435
-1.655,0.425
-1.66,0.415
-1.655,0.41
-1.64,0.41
-1.645,0.41
-1.655,0.41
-1.655,0.415
-1.665,0.42
-1.67,0.415
-1.675,0.405
-1.675,0.425
-1.67,0.435
-1.68,0.43
-1.655,0.43
-1.66,0.42
-1.675,0.415
-1.675,0.415
-1.675,0.42
-1.68,0.43
-1.68,0.43
-1.685,0.42
-1.68,0.42
-1.69,0.425
-1.69,0.41
-1.695,0.41
-1.69,0.42
-1.7,0.425
-1.705,0.425
-1.7,0.42
-1.695,0.43
-1.705,0.435
-1.72,0.43
-1.725,0.425
-1.715,0.43
-1.71,0.435
-1.72,0.43
-1.72,0.43
-1.72,0.43
-1.715,0.42
-1.715,0.43
-1.71,0.435
-1.72,0.435
-1.72,0.435
-1.72,0.43
-1.72,0.435
-1.73,0.425
-1.725,0.435
-1.725,0.445
-1.735,0.455
-1.73,0.425
-1.725,0.43
-1.73,0.45
-1.735,0.45
-1.74,0.445
-1.745,0.45
-1.745,0.45
-1.74,0.455
-1.745,0.455
-1.74,0.44
-1.74,0.455
-1.74,0.46
-1.745,0.445
-1.745,0.465
-1.745,0.47
-1.74,0.465
-1.74,0.455
-1.745,0.465
-1.74,0.47
-1.75,0.46
-1.755,0.45
-1.76,0.455
-1.755,0.475
-1.755,0.47
-1.75,0.465
-1.745,0.465
-1.755,0.46
-1.76,0.455
-1.755,0.455
-1.755,0.445
-1.76,0.44
-1.77,0.44
-1.785,0.45
-1.755,0.455
-1.74,0.46
-1.745,0.455
-1.76,0.47
-1.77,0.47
-1.765,0.46
-1.77,0.46
-1.765,0.455
-1.755,0.455
-1.755,0.455
-1.77,0.465
-1.77,0.47
-1.78,0.46
-1.765,0.47
-1.77,0.475
-1.79,0.48
-1.79,0.465
-1.785,0.46
-1.78,0.46
-1.785,0.47
-1.78,0.47
-1.775,0.465
-1.79,0.475
-1.79,0.48
-1.795,0.485
-1.79,0.48
-1.795,0.475
-1.8,0.47
-1.795,0.475
-1.795,0.475
-1.8,0.475
-1.795,0.475
-1.795,0.475
-1.805,0.455
-1.805,0.445
-1.79,0.465
-1.795,0.475
-1.8,0.485
-1.815,0.495
-1.815,0.47
-1.81,0.465
-1.81,0.475
-1.81,0.485
-1.815,0.475
-1.815,0.46
-1.82,0.46
-1.815,0.465
-1.82,0.475
-1.805,0.465
-1.81,0.465
-1.81,0.47
-1.8,0.475
-1.8,0.465
-1.8,0.46
-1.805,0.46
-1.82,0.46
-1.825,0.455
-1.82,0.455
-1.82,0.455
-1.825,0.46
-1.835,0.465
-1.825,0.465
-1.82,0.465
-1.815,0.47
-1.82,0.465
-1.83,0.465
-1.83,0.45
-1.82,0.44
-1.82,0.45
-1.825,0.455
-1.82,0.45
-1.81,0.43
-1.825,0.44
-1.83,0.445
-1.835,0.455
-1.835,0.46
-1.83,0.465
-1.82,0.465
-1.82,0.45
-1.82,0.445
-1.82,0.445
-1.815,0.445
-1.845,0.45
-1.855,0.455
-1.845,0.455
-1.845,0.455
-1.85,0.46
-1.855,0.47
-1.85,0.47
-1.84,0.465
-1.84,0.45
-1.85,0.43
-1.855,0.44
-1.855,0.45
-1.865,0.46
-1.87,0.46
-1.87,0.455
-1.86,0.445
-1.85,0.445
-1.86,0.445
-1.875,0.445
-1.86,0.465
-1.85,0.46
-1.84,0.445
-1.835,0.445
-1.85,0.44
-1.865,0.445
-1.85,0.455
-1.86,0.455
-1.865,0.46
-1.855,0.46
-1.85,0.46
-1.85,0.455
-1.855,0.445
-1.855,0.45
-1.845,0.45
-1.835,0.445
-1.835,0.445
-1.865,0.45
-1.87,0.445
-1.86,0.46
-1.86,0.46
-1.855,0.455
-1.845,0.45
-1.865,0.455
-1.865,0.455
-1.86,0.45
-1.86,0.45
-1.86,0.445
-1.85,0.435
-1.86,0.425
-1.855,0.435
-1.85,0.44
-1.85,0.435
-1.855,0.435
-1.85,0.44
-1.84,0.445
-1.84,0.445
-1.845,0.445
-1.855,0.445
-1.855,0.445
-1.855,0.45
-1.86,0.455
-1.87,0.445
-1.87,0.43
-1.87,0.42
-1.86,0.425
-1.85,0.43
-1.85,0.44
-1.855,0.44
-1.84,0.425
-1.845,0.435
-1.855,0.45
-1.855,0.45
-1.845,0.43
-1.84,0.425
-1.845,0.445
-1.85,0.445
-1.855,0.44
-1.855,0.435
-1.855,0.415
-1.855,0.41
-1.865,0.41
-1.865,0.42
-1.86,0.42
-1.855,0.415
-1.865,0.425
-1.865,0.415
-1.865,0.41
-1.85,0.42
-1.855,0.43
-1.86,0.43
-1.855,0.425
-1.86,0.42
-1.86,0.42
-1.855,0.43
-1.855,0.425
-1.85,0.41
-1.855,0.405
-1.87,0.41
-1.86,0.39
-1.855,0.39
-1.86,0.41
-1.86,0.41
-1.86,0.41
-1.86,0.405
-1.845,0.405
-1.84,0.425
-1.835,0.43
-1.835,0.435
-1.855,0.43
-1.865,0.44
-1.86,0.42
-1.86,0.405
-1.86,0.4
-1.845,0.405
-1.845,0.4
-1.85,0.4
-1.86,0.4
-1.86,0.39
-1.855,0.39
-1.845,0.4
-1.845,0.41
-1.845,0.42
-1.85,0.425
-1.845,0.425
-1.865,0.395
-1.87,0.405
-1.86,0.425
-1.845,0.415
-1.855,0.41
-1.86,0.41
-1.835,0.385
-1.83,0.395
-1.83,0.405
-1.82,0.41
-1.815,0.405
-1.825,0.405
-1.845,0.42
-1.845,0.42
-1.85,0.415
-1.86,0.41
-1.85,0.41
-1.845,0.42
-1.85,0.425
-1.85,0.425
-1.84,0.4
-1.83,0.395
-1.82,0.415
-1.835,0.415
-1.845,0.415
-1.845,0.41
-1.845,0.415
-1.845,0.415
-1.84,0.41
-1.84,0.41
-1.835,0.415
-1.84,0.42
-1.85,0.4
-1.835,0.4
-1.825,0.4
-1.825,0.41
-1.83,0.415
-1.84,0.41
-1.835,0.4
-1.83,0.39
-1.825,0.385
-1.83,0.39
-1.83,0.39
-1.825,0.4
-1.82,0.405
-1.83,0.395
-1.83,0.395
-1.825,0.395
-1.82,0.395
-1.825,0.395
-1.83,0.395
-1.835,0.4
-1.835,0.41
-1.835,0.405
-1.84,0.395
-1.84,0.395
-1.83,0.4
-1.825,0.4
-1.825,0.41
-1.84,0.41
-1.84,0.41
-1.825,0.4
-1.815,0.4
-1.825,0.4
-1.845,0.39
-1.835,0.385
-1.845,0.38
-1.845,0.39
-1.825,0.405
-1.825,0.38
-1.825,0.38
-1.82,0.395
-1.82,0.395
-1.815,0.4
-1.81,0.395
-1.82,0.405
-1.82,0.39
-1.815,0.375
-1.82,0.385
-1.815,0.395
-1.815,0.4
-1.805,0.395
-1.815,0.385
-1.82,0.39
-1.825,0.405
-1.825,0.39
-1.82,0.39
-1.805,0.395
-1.805,0.4
-1.805,0.4
-1.815,0.39
-1.815,0.39
-1.805,0.375
-1.805,0.37
-1.795,0.39
-1.8,0.38
-1.805,0.37
-1.805,0.36
-1.805,0.38
-1.81,0.38
-1.81,0.37
-1.81,0.38
-1.805,0.385
-1.805,0.385
-1.795,0.39
-1.795,0.39
-1.805,0.39
-1.82,0.395
-1.805,0.375
-1.805,0.37
-1.82,0.375
-1.805,0.395
-1.805,0.39
-1.815,0.37
-1.81,0.35
-1.805,0.375
-1.805,0.395
-1.795,0.4
-1.8,0.39
-1.805,0.39
-1.805,0.4
-1.805,0.375
-1.805,0.375
-1.805,0.38
-1.8,0.385
-1.8,0.375
-1.81,0.36
-1.81,0.36
-1.805,0.37
-1.81,0.38
-1.8,0.4
-1.8,0.385
-1.805,0.38
-1.805,0.385
-1.805,0.385
-1.805,0.39
-1.81,0.41
-1.795,0.4
-1.805,0.385
-1.82,0.38
-1.815,0.4
-1.805,0.39
-1.8,0.385
-1.805,0.395
-1.805,0.38
-1.795,0.375
-1.785,0.37
-1.805,0.38
-1.8,0.385
-1.785,0.385
-1.77,0.385
-1.775,0.38
-1.78,0.375
-1.77,0.385
-1.77,0.385
-1.775,0.385
-1.79,0.39
-1.795,0.39
-1.79,0.39
-1.775,0.385
-1.78,0.39
-1.78,0.385
-1.775,0.375
-1.775,0.375
-1.785,0.39
-1.78,0.385
-1.78,0.36
-1.775,0.375
-1.77,0.385
-1.775,0.39
-1.785,0.385
-1.78,0.38
-1.765,0.38
-1.765,0.38
-1.77,0.365
-1.78,0.355
-1.775,0.36
-1.78,0.36
-1.785,0.365
-1.785,0.375
-1.78,0.375
-1.785,0.38
-1.795,0.38
-1.775,0.38
-1.78,0.39
-1.79,0.39
-1.78,0.365
-1.775,0.36
-1.77,0.365
-1.765,0.375
-1.765,0.375
-1.77,0.375
-1.765,0.37
-1.775,0.365
-1.77,0.36
-1.755,0.36
-1.755,0.36
-1.76,0.36
-1.76,0.365
-1.755,0.365
-1.765,0.355
-1.755,0.36
-1.745,0.37
-1.75,0.36
-1.75,0.355
-1.745,0.36
-1.765,0.365
-1.755,0.37
-1.74,0.375
-1.75,0.375
-1.755,0.365
-1.76,0.355
-1.765,0.36
-1.765,0.365
-1.75,0.365
-1.735,0.355
-1.745,0.36
-1.75,0.37
-1.745,0.375
-1.765,0.365
-1.765,0.375
-1.755,0.39
-1.745,0.385
-1.74,0.37
-1.735,0.365
-1.725,0.36
-1.745,0.36
-1.755,0.36
-1.76,0.345
-1.765,0.36
-1.765,0.37
-1.76,0.37
-1.75,0.355
-1.755,0.36
-1.765,0.365
-1.765,0.37
-1.745,0.355
-1.74,0.355
-1.745,0.335
-1.745,0.35
-1.75,0.355
-1.76,0.36
-1.76,0.35
-1.755,0.345
-1.76,0.35
-1.77,0.35
-1.775,0.345
-1.765,0.35
-1.75,0.345
-1.75,0.345
-1.745,0.345
-1.74,0.34
-1.755,0.34
-1.755,0.34
-1.75,0.335
-1.75,0.335
-1.76,0.325
-1.765,0.315
-1.755,0.315
-1.74,0.32
-1.735,0.325
-1.745,0.33
-1.745,0.33
-1.745,0.325
-1.755,0.335
-1.755,0.34
-1.75,0.335
-1.745,0.325
-1.745,0.33
-1.74,0.335
-1.735,0.335
-1.735,0.34
-1.725,0.32
-1.725,0.32
-1.745,0.335
-1.73,0.33
-1.725,0.325
-1.73,0.325
-1.735,0.325
-1.74,0.33
-1.735,0.345
-1.735,0.345
-1.74,0.34
-1.745,0.335
-1.725,0.31
-1.735,0.305
-1.745,0.305
-1.735,0.315
-1.75,0.32
-1.75,0.32
-1.745,0.31
-1.745,0.315
-1.74,0.315
-1.735,0.31
-1.735,0.315
-1.735,0.305
-1.735,0.305
-1.74,0.325
-1.735,0.295
-1.73,0.295
-1.725,0.315
-1.715,0.32
-1.72,0.32
-1.73,0.31
-1.73,0.295
-1.73,0.29
-1.73,0.295
-1.73,0.29
-1.74,0.31
-1.735,0.305
-1.725,0.305
-1.72,0.305
-1.715,0.295
-1.715,0.28
-1.73,0.28
-1.73,0.285
-1.72,0.29
-1.72,0.29
-1.72,0.28
-1.72,0.265
-1.735,0.275
-1.73,0.28
-1.725,0.285
-1.72,0.295
-1.72,0.28
-1.72,0.29
-1.725,0.305
-1.725,0.285
-1.725,0.28
-1.725,0.275
-1.73,0.275
-1.73,0.29
-1.72,0.295
-1.71,0.275
-1.715,0.27
-1.72,0.265
-1.72,0.265
-1.72,0.27
-1.72,0.275
-1.725,0.275
-1.72,0.27
-1.715,0.27
-1.715,0.28
-1.715,0.28
-1.71,0.265
-1.705,0.26
-1.675,0.26
-1.69,0.26
-1.695,0.265
-1.685,0.275
-1.69,0.275
-1.705,0.26
-1.71,0.24
-1.695,0.245
-1.69,0.255
-1.695,0.265
-1.695,0.265
-1.71,0.265
-1.71,0.27
-1.69,0.26
-1.69,0.255
-1.685,0.265
-1.68,0.28
-1.695,0.27
-1.705,0.26
-1.71,0.255
-1.71,0.255
-1.7,0.255
-1.695,0.245
-1.695,0.235
-1.685,0.25
-1.68,0.255
-1.68,0.26
-1.685,0.25
-1.685,0.245
-1.675,0.245
-1.69,0.26
-1.695,0.265
-1.7,0.255
-1.7,0.26
-1.685,0.24
-1.685,0.24
-1.67,0.25
-1.68,0.25
-1.685,0.25
-1.685,0.25
-1.695,0.27
-1.69,0.265
-1.675,0.25
-1.675,0.26
-1.68,0.25
-1.68,0.24
-1.67,0.25
-1.68,0.25
-1.685,0.245
-1.69,0.235
-1.67,0.235
-1.66,0.24
-1.65,0.245
-1.67,0.245
-1.665,0.245
-1.66,0.245
-1.655,0.225
-1.655,0.24
-1.655,0.245
-1.645,0.235
-1.65,0.24
-1.66,0.245
-1.67,0.24
-1.67,0.24
-1.66,0.235
-1.645,0.235
-1.655,0.245
-1.66,0.25
-1.65,0.245
-1.655,0.245
-1.635,0.25
-1.63,0.245
-1.63,0.245
-1.635,0.235
-1.64,0.235
-1.635,0.245
-1.635,0.25
-1.635,0.255
-1.63,0.255
-1.635,0.24
-1.64,0.24
-1.63,0.255
-1.615,0.27
-1.615,0.27
-1.62,0.27
-1.625,0.26
-1.615,0.27
-1.615,0.265
-1.62,0.25
-1.625,0.235
-1.625,0.24
-1.62,0.25
-1.625,0.245
-1.63,0.25
-1.625,0.26
-1.635,0.25
-1.63,0.26
-1.625,0.26
-1.615,0.245
-1.625,0.245
-1.63,0.25
-1.625,0.245
-1.62,0.245
-1.62,0.255
-1.625,0.26
-1.63,0.26
-1.61,0.255
-1.61,0.25
-1.62,0.25
-1.62,0.255
-1.62,0.26
-1.635,0.255
-1.625,0.255
-1.62,0.26
-1.615,0.265
-1.61,0.27
-1.605,0.265
-1.61,0.26
-1.61,0.27
-1.61,0.265
-1.61,0.26
-1.595,0.25
-1.59,0.25
-1.595,0.255
-1.605,0.255
-1.605,0.25
-1.605,0.255
-1.595,0.27
-1.605,0.265
-1.6,0.27
-1.595,0.27
-1.585,0.25
-1.58,0.265
-1.58,0.265
-1.59,0.25
-1.59,0.25
-1.585,0.255
-1.575,0.255
-1.575,0.255
-1.575,0.26
-1.58,0.26
-1.58,0.26
-1.565,0.25
-1.56,0.25
-1.55,0.24
-1.555,0.25
-1.56,0.255
-1.56,0.25
-1.56,0.265
-1.555,0.265
-1.56,0.255
-1.57,0.255
-1.57,0.255
-1.555,0.25
-1.535,0.26
-1.545,0.26
-1.555,0.255
-1.56,0.24
-1.565,0.24
-1.56,0.255
-1.545,0.265
-1.525,0.255
-1.525,0.245
-1.53,0.245
-1.53,0.255
-1.535,0.245
-1.54,0.24
-1.53,0.25
-1.525,0.26
-1.52,0.265
-1.51,0.26
-1.51,0.255
-1.515,0.255
-1.515,0.26
-1.52,0.26
-1.525,0.25
-1.525,0.245
-1.525,0.245
-1.52,0.28
-1.515,0.28
-1.515,0.255
-1.5,0.255
-1.495,0.26
-1.49,0.27
-1.49,0.28
-1.485,0.28
-1.485,0.27
-1.495,0.27
-1.485,0.26
-1.475,0.255
-1.485,0.255
-1.48,0.25
-1.48,0.245
-1.49,0.245
-1.47,0.245
-1.465,0.26
-1.47,0.265
-1.465,0.25
-1.46,0.255
-1.465,0.27
-1.465,0.27
-1.455,0.275
-1.45,0.275
-1.455,0.26
-1.45,0.26
-1.445,0.26
-1.445,0.26
-1.445,0.27
-1.45,0.27
-1.445,0.26
-1.435,0.26
-1.435,0.265
-1.445,0.26
-1.445,0.265
-1.43,0.245
-1.435,0.255
-1.425,0.275
-1.425,0.245
-1.43,0.245
-1.42,0.26
-1.415,0.255
-1.415,0.26
-1.42,0.265
-1.42,0.245
-1.42,0.255
-1.42,0.265
-1.425,0.265
-1.42,0.265
-1.41,0.26
-1.395,0.26
-1.41,0.255
-1.4,0.255
-1.39,0.26
-1.39,0.26
-1.39,0.255
-1.385,0.245
-1.375,0.245
-1.38,0.245
-1.39,0.25
-1.39,0.25
-1.375,0.245
-1.37,0.235
-1.365,0.245
-1.36,0.25
-1.365,0.245
-1.36,0.235
-1.36,0.235
-1.36,0.235
-1.35,0.235
-1.35,0.235
-1.355,0.23
-1.36,0.23
-1.37,0.25
-1.355,0.25
-1.345,0.24
-1.335,0.23
-1.335,0.23
-1.34,0.23
-1.34,0.225
-1.34,0.225
-1.34,0.245
-1.34,0.25
-1.33,0.225
-1.33,0.225
-1.335,0.22
-1.34,0.225
-1.32,0.245
-1.32,0.24
-1.335,0.225
-1.335,0.225
-1.315,0.23
-1.3,0.24
-1.3,0.245
-1.315,0.24
-1.31,0.23
-1.29,0.235
-1.295,0.235
-1.3,0.235
-1.295,0.245
-1.29,0.22
-1.275,0.22
-1.265,0.23
-1.265,0.2
-1.275,0.205
-1.28,0.215
-1.285,0.215
-1.265,0.21
-1.27,0.215
-1.285,0.22
-1.265,0.22
-1.255,0.22
-1.255,0.21
-1.25,0.22
-1.245,0.225
-1.245,0.225
-1.24,0.22
-1.235,0.215
-1.235,0.21
-1.245,0.19
-1.235,0.195
-1.225,0.2
-1.23,0.195
-1.23,0.215
-1.225,0.22
-1.215,0.215
-1.225,0.22
-1.225,0.215
-1.22,0.2
-1.21,0.19
-1.205,0.2
-1.205,0.21
-1.21,0.215
-1.2,0.21
-1.2,0.205
-1.21,0.21
-1.19,0.21
-1.185,0.205
-1.19,0.205
-1.19,0.19
-1.19,0.18
-1.185,0.185
-1.185,0.185
-1.175,0.205
-1.17,0.21
-1.18,0.205
-1.17,0.19
-1.165,0.19
-1.175,0.205
-1.16,0.19
-1.155,0.175
-1.16,0.17
-1.15,0.18
-1.14,0.19
-1.125,0.195
-1.115,0.19
-1.115,0.175
-1.12,0.165
-1.12,0.175
-1.125,0.16
-1.13,0.17
-1.13,0.185
-1.125,0.185
-1.12,0.18
-1.12,0.165
-1.12,0.17
-1.125,0.175
-1.12,0.165
-1.105,0.15
-1.1,0.16
-1.105,0.165
-1.105,0.165
-1.095,0.165
-1.09,0.165
-1.085,0.17
-1.085,0.17
-1.085,0.155
-1.075,0.145
-1.075,0.145
-1.06,0.15
-1.065,0.155
-1.055,0.16
-1.055,0.155
-1.06,0.15
-1.07,0.145
-1.07,0.15
-1.07,0.15
-1.055,0.14
-1.04,0.13
-1.045,0.13
-1.05,0.14
-1.03,0.14
-1.03,0.15
-1.035,0.155
-1.025,0.15
-1.035,0.15
-1.035,0.14
-1.03,0.135
-1.025,0.135
-1.015,0.135
-1.01,0.14
-1.01,0.15
-1.02,0.14
-1.02,0.13
-1.01,0.14
-1.01,0.14
-1.0,0.14
-0.985,0.13
-0.98,0.13
-0.98,0.135
-0.99,0.145
-0.98,0.145
-0.965,0.145
-0.96,0.135
-0.955,0.135
-0.965,0.135
-0.95,0.125
-0.945,0.11
-0.96,0.125
-0.96,0.13
-0.945,0.14
-0.935,0.13
-0.935,0.135
-0.94,0.14
-0.93,0.125
-0.925,0.105
-0.93,0.095
-0.92,0.1
-0.905,0.11
-0.895,0.12
-0.905,0.13
-0.905,0.13
-0.9,0.13
-0.885,0.135
